Author_id,Name
4514,mark childress
4515,edmund h. volkart
4516,satya das
4517,jennifer chiaverini
4518,"gentry lee,arthur c. clarke (introduction)"
4519,weigle
4520,"joyce milton,larry schwinger"
4521,sarah vowell
4522,deborah simmons
4523,rafik schami
4524,"john irving,hans hermann"
4525,"tom robbins,nikolaus hansen"
4526,carlos castillo
4527,martin scott
4528,jenny randles
4529,will gatti
4530,"hal b. pickle,royce l. abrahamson"
4531,alice steinbach
4532,douglas clegg
4533,patrick chabris christopher;wolff
4534,"various,mike baker,martin h. greenberg"
4535,walter m. miller jr.
4536,robert louis stevenson
4537,"h. p. lovecraft,john jude palencar,barbara hambly"
4538,u.s. senate committee on commerce
4539,"richard matheson,ricia mainhardt"
4540,keith r.a. decandido
4541,"louise rafkin,claudia feldmann"
4542,"gabriel garcia marquez,randolph hogan"
4543,norman manea
4544,henry roth
4545,edith t. mirante
4546,katherine stone
4547,abraham. verghese
4548,edward deangelo
4549,"larry mcmurtry,diana ossana"
4550,janice gray kolb
4551,bella bathurst
4552,aimee bender
4553,sara davidson
4554,kristin hunter lattany
4555,people for the ethical treatment of anim
4556,dennis cooper
4557,marlis weber
4558,donald harstad
4559,rosalyn mcmillan
4560,carol smith
4561,cecil foster
4562,susan s. kelly
4563,david storey
4564,janice graham
4565,carolly erickson
4566,terence m. green
4567,robert olen butler
4568,lam kam chuen
4569,stanley wynett
4570,lucy mead
4571,dawn miller
4572,jay mohr
4573,"katrina kenison,walter mosley"
4574,l b greenwood
4575,jeff selis
4576,patrick mcdonnell
4577,"mark beckloff,dan dye"
4578,hollis gillespie
4579,"kristine kathryn rusch,nina kiriki hoffman,charles"
4580,gina b. nahai
4581,ngaio marsh
4582,judy alsager
4583,silas house
4584,"anne vipond,alan nakano,william kelly,mic defreita"
4585,paige davis
4586,"susan vreeland,loren lester,sheryl bernstein,marti"
4587,nick. hornby
4588,robert kirschner
4589,"pat conroy,peter (narrator) macnichol"
4590,"peter mayle,tim curry"
4591,"ian mcewan,jill tanner"
4592,"alexandra ripley,dixie carter"
4593,"james p. womack,daniel t. jones"
4594,helen  fielding
4595,susan donovan
4596,"jacquelyn mitchard,jacquelyn mitchard"
4597,john kennedy toole
4598,patricia heaton
4599,james wasserman
4600,joao aguiar
4601,peter s. beagle
4602,rand flem ath
4603,daniel easterman
4604,alex kerr
4605,"アン 松本・スチュワート,anne matsumoto stewart"
4606,joseph macanthony
4607,s. n. lewitt
4608,caiseal mor
4609,jill gregory
4610,doris elaine fell
4611,joe coomer
4612,"elizabeth lowell,diana palmer,joan elliott pickart"
4613,kristen heitzmann
4614,jeff gomez
4615,lois henderson
4616,lawrence naumoff
4617,sigmund brouwer
4618,sherrie lord
4619,kathleen morgan
4620,lois erickson
4621,john brady
4622,"thomas o'hara,kenneth s. janke sr."
4623,glen david gold
4624,paul meier
4625,pamela browning
4626,tova mirvis
4627,rochelle krich
4628,jane shapiro
4629,bruce chatwin
4630,barry clifford
4631,phil georgeff
4632,"jason wilson,ian frazier"
4633,joe queenan
4634,quintin jardine
4635,"kit castle,stefan bechtel"
4636,cara saylor polk
4637,"august strindberg,michael robinson"
4638,"saul bellow,salman rushdie"
4639,persia woolley
4640,aidan chambers
4641,shelley smith
4642,john buxton hilton
4643,"james joyce,brenda maddox"
4644,bartholomew gill
4645,sang hun lee
4646,giles gordon
4647,dr. paul carus
4648,"michael baigent,richard leigh,henry lincoln"
4649,"leonard foley,jovian weigel,patti normile"
4650,dr. frances cress welsing
4651,aleister crowley
4652,roger sherman loomis
4653,jeanne avery
4654,lama surya das
4655,breena clarke
4656,javier marías
4657,alfred bester
4658,richard laymon
4659,"avi,ulli günther,herbert günther"
4660,jack london
4661,conor cruise o'brien
4662,ursula k. leguin
4663,jim hightower
4664,cheryl landon
4665,"alexa hennig von lange,alexa hennig von lange"
4666,dennis danvers
4667,stanley bing
4668,carlene thompson
4669,krentz
4670,raymond e. feist
4671,danelle harmon
4672,debbie travis
4673,rebecca lickiss
4674,claire berlinski
4675,mary jo putney
4676,karyn monk
4677,casey claybourne
4678,kim barnes
4679,stephen hunter
4680,roisin mcauley
4681,jean hanff korelitz
4682,janet laurel
4683,"hilary hemingway,jeffrey p. lindsay"
4684,craig holden
4685,iris murdoch
4686,"vincent van gogh,ronald de leeuw,arnold j. pomeran"
4687,philip smith
4688,"franz kafka,nahum n. glatzer,john updike"
4689,"dante alighieri,john ciardi"
4690,"charles dickens,zilpha keatley snyder"
4691,steven spielberg
4692,"chris carter,elizabeth hand"
4693,"tracie peterson,judith mccoy miller"
4694,paula volsky
4695,erich loest
4696,"sir francis chichester,jonathan raban"
4697,scott b. smith
4698,shirley temple black
4699,daniel clowes
4700,"mary shelley,walter james miller"
4701,mark morris
4702,william wordsworth
4703,don kurtz
4704,george c. andrews
4705,safian
4706,victoria looseleaf
4707,eugene stiles
4708,"george sand,rosemary lloyd"
4709,richard wrigley
4710,jay leno
4711,a.l. alexander
4712,daniel defoe
4713,mort gale
4714,mary sanford laurence
4715,"c.g. jung,w. s. dell,cary f. baynes"
4716,gail harvey
4717,rebecca shannonhouse
4718,rizzoli
4719,"magnus magnusson,hermann palsson"
4720,"anonymous,hermann palsson,paul edwards"
4721,"edward abbey,doug peacock"
4722,miles harvey
4723,gay talese
4724,"tom clancy,carl stiner"
4725,deborah e. crombie
4726,"ph.d., phillip c. mcgraw"
4727,david martin
4728,elizabeth marshall thomas
4729,greta k. nagel
4730,rick mofina
4731,"marilu henner,laura morton"
4732,anthony robbins
4733,tom  clancy
4734,"stephen r. covey,a. roger merrill,rebecca r. merri"
4735,anne mcgee-cooper
4736,jane b burka
4737,joan brady
4738,perri o'shaughnessy
4739,carola salisbury
4740,katherine paterson
4741,mary lewis
4742,"margaret weis,hickm"
4743,james hadley chase
4744,anne rampling
4745,bonnie gabriel
4746,eileen dreyer
4747,laura childs
4748,stephen w. frey
4749,henry petroski
4750,margaret mitchell
4751,m.c. beaton
4752,peter kline
4753,"kate chopin,marilynne robinson"
4754,thornton wilder
4755,"sylvia browne,lindsay harrison"
4756,carol kruckeberg
4757,john connolly
4758,"debbie dadey,marcia t. jones,john steven gurney"
4759,"debbie dadey,marcia t. jones,john steven"
4760,lee davis willoughby
4761,george cable
4762,laura mcneal
4763,"nathaniel benchley,arnold lobel"
4764,steve vance
4765,lori aurelia williams
4766,donald r. gallo
4767,d m thomas
4768,angela malone
4769,"tessa de loo,ruth levitt"
4770,julian rathbone
4771,guy gavriel kay
4772,babette cole
4773,"brian hollingsworth,arthur cook"
4774,jennie hanks
4775,bill peet
4776,monty roberts
4777,poul anderson
4778,edith layton
4779,"anne mccaffrey,elizabeth a. scarborough,elizabeth"
4780,christine feehan
4781,elsie clews parsons
4782,barbara ardinger
4783,"brian sibley,pauline baynes"
4784,joseph flynn
4785,stuart palmer
4786,cleveland amory
4787,j. orde
4788,linda barnes
4789,north american bear co.
4790,nicolas fargues
4791,edith hamilton
4792,edwin abbott
4793,"jacob and wilhelm grimm,children's dover thrift"
4794,miranda lundy
4795,"carol highsmith,ted landphair"
4796,"jane austen,linda jennings"
4797,"lewis carroll,dover thrift editions"
4798,winston groom
4799,"todd cramer,doug munson"
4800,michael c. eberhardt
4801,thomas keneally
4802,susan collin marks
4803,martin lings
4804,laura siegel gilberg
4805,o park
4806,"pablo neruda,donald d. walsh"
4807,galway kinnell
4808,william bolitho
4809,"william shakespeare,david bevington,david scott ka"
4810,anatolian treasures
4811,rita murphy
4812,"jane austen,tony tanner"
4813,edward ziegler
4814,ken warren
4815,l. neil smith
4816,simon r. green
4817,jemiah jefferson
4818,peggy payne
4819,robert r. mccammon
4820,erich maria remarque
4821,paul harding
4822,"carl hiaasen,dave barry,tom shroder"
4823,"louise erdrich,michael dorris"
4824,penelope smith
4825,henry rollins
4826,clive barker
4827,"isaac asimov,martin h. greenberg,charles g. waugh"
4828,boston teran
4829,janette oke
4830,glenn dabbs
4831,laura shaine cunningham
4832,meagan mckinney
4833,beverly bird
4834,robert kroetsch
4835,caroline roe
4836,susan crosby
4837,kathleen o'reilly
4838,wendy markham
4839,barbara holland
4840,"jane austen,d. w. harding"
4841,edward stewart
4842,francis roe
4843,slavomir rawicz
4844,"deborah howe,james howe,alan daniel"
4845,"john peterson,roberta carter clark"
4846,lori wick
4847,"judith pella,tracie peterson"
4848,lauraine snelling
4849,penelope j. stokes
4850,wendy etherington
4851,velma wallis
4852,jahnna n malcolm
4853,"ben m. baglio,paul howard"
4854,amy keating rogers
4855,"e.s. mooney,hom and hom"
4856,john maddox
4857,stephen jay gould
4858,"jane goodall,phillip berman"
4859,pauline reage
4860,molly giles
4861,"george bernard shaw,dan h. laurence"
4862,"george bernard shaw,dan h. laurence,feliks topolsk"
4863,"arthur miller,christopher bigsby"
4864,webster's editors
4865,desmond morton
4866,william blake
4867,"george orwell,russell baker"
4868,"t. davis bunn,janette oke"
4869,astrid lindgren
4870,"george macdonald,helen stratton"
4871,"george macdonald,arthur hughes"
4872,"jack david,robert lecker"
4873,john harvey jones
4874,peter ackroyd
4875,jeremy dronfield
4876,clare boylan
4877,dbc pierre
4878,"linda rosenkrantz,pamela redmond satran"
4879,david milstead
4880,"mindy pennybacker,aisha ikramuddin"
4881,new woman
4882,hubert selby  jr.
4883,joan jacobs brumberg
4884,rebecca wood
4885,harry gersteneker
4886,"joanna stratton,arthur m schlesinger"
4887,stephanie doyle
4888,tanya michaels
4889,gary provost
4890,"bunkie lynn,rick baldwin"
4891,brian stewart
4892,kathleen tessaro
4893,amy blackmarr
4894,"jack canfield,mark victor hansen,mark donnelly,chr"
4895,jennifer finney boylan
4896,liane moriarty
4897,brian masters
4898,maggie gibson
4899,william storandt
4900,"parker c. hinter,della rowland,diamond studio"
4901,kim ostrow
4902,kirsten larsen
4903,"peggy parish,wallace tripp"
4904,"peggy parish,barbara siebel thomas"
4905,"peggy parish,lynn sweat"
4906,gertrude cha warner
4907,"gertrude chandler warner,dirk gringhuis"
4908,"gertrude c. warner,dirk gringhuis"
4909,"gertrude chandler warner,dick gringhuis"
4910,"beverly cleary,alan tiegreen"
4911,"carolyn keene,jan naimo jones"
4912,"carolyn keene,paul casale"
4913,paul witcover
4914,sparkle hayter
4915,martin amis
4916,"josephine tey,robert barnard"
4917,robert clark
4918,celeste bradley
4919,b. m. gill
4920,lisa jewell
4921,robert c. atkins
4922,"geri larkin,geraldine a. larkin"
4923,kim wilkins
4924,"e. m. forster,benjamin demott"
4925,"aldous huxley,herberth e. herlitschka"
4926,peter handke
4927,walter kappacher
4928,daniel glattauer
4929,edward lee
4930,aljean harmetz
4931,marianne fredriksson
4932,marlisa szwillus dr
4933,kirk martin
4934,nicole thomas
4935,p. d. cacek
4936,karen rose
4937,perri klass
4938,laura moriarty
4939,"edward lee,erik wilson"
4940,"steve gerlach,simon clark"
4941,jack ketchum
4942,jose vasconcelos
4943,pam munoz ryan
4944,julio cortazar
4945,federico garcia lorca
4946,dante alighieri
4947,john l' heureux
4948,judith minthorn stacy
4949,monica wood
4950,j lisle
4951,frank d'arcy
4952,"george edward stanley,linda graves"
4953,nancy moser
4954,eleanor estes
4955,barbara mujica
4956,freda warrington
4957,"franz kafka,stanley corngold"
4958,james welch
4959,mia yun
4960,martin hallett
4961,jerry wasserman
4962,james curtis
4963,clarke
4964,mikhail bulgakov
4965,linda singer
4966,dimitrios roussopoulos
4967,"nancy waxler-morrison,joan m. anderson,elizabeth r"
4968,george woodcock
4969,harry h. hiller
4970,h krahn
4971,"mary wollstonecraft shelley,james kinsley,m. k. jo"
4972,valerie solanas
4973,"katharine burdekin,daphne patai"
4974,kate millett
4975,m gilliland
4976,jean stead
4977,"george orwell,erich fromm,walter cronkite"
4978,brian fawcett
4979,joy kogawa
4980,irving wallace
4981,marion elliot
4982,masahiro chatani
4983,geoffrey butcher
4984,"philip pullman,diana bryan"
4985,jonathan kozol
4986,maria grazia swan
4987,"peter hoeg,tiina nunnally"
4988,craig joseph danner
4989,kathryn harrison
4990,"jamie suzanne,francine pascal"
4991,"richard david carson,novle rogers"
4992,"nell nichols,kathryn larson"
4993,"stearn robinson,tom corbett"
4994,laurence j. lafleur
4995,teddy lenderman
4996,janet lynnford
4997,"patricia highsmith,melanie walz"
4998,anthony b herbert
4999,nero blanc
5000,arthur ransome
5001,lian hearn
5002,eric idle
5003,james dickey
5004,siegfried lenz
5005,paule marshall
5006,noah gordon
5007,philippa gregory
5008,max barry
5009,edgar rice burroughs
5010,garry d. kilworth
5011,"iain johnstone,john cleese"
5012,"janet berliner,george guthridge"
5013,"mervyn peake,anthony burgess,quentin crisp"
5014,walter j. lord
5015,walter lord
5016,dietrich von hildebrand
5017,"john long,john, long"
5018,university of navarre
5019,"john r. lee,virginia hopkins"
5020,"munro leaf,robert lawson"
5021,william armstrong
5022,eleanor coerr
5023,mark shulman
5024,dandi daley mackall
5025,andy and illustrated by andy stiles rector
5026,"ron dias,bill lorencz"
5027,"debbie dadey,marcia thornton jones,suzy kline,beve"
5028,barb schwarz
5029,"catherine clark,scholastic books"
5030,paul mccusker
5031,r.a. montgomery
5032,"zander hollander,david schulz"
5033,allen edgar
5034,disney
5035,bill myers
5036,"joseph layden,joe layden"
5037,jean estoril
5038,vivien alcock
5039,mark r. littleton
5040,"miriam a., etal. lademan"
5041,"ingri d'aulaire,edgar parin d'aulaire"
5042,john grisewood
5043,kathy m. douglas
5044,ivan aralica
5045,ann moura
5046,"s. j. gaither,micheal canada"
5047,"kala pajeon,ketz pajeon"
5048,charlotte hughes
5049,"marion dane bauer,beck underwood"
5050,joe buff
5051,michael bishop
5052,denise hamilton
5053,sharon sala
5054,lance morrow
5055,boris starling
5056,junius podrug
5057,sean stewart
5058,steven spruill
5059,patricia tichenor westfall
5060,nicolas freeling
5061,joan d. vinge
5062,kathryn marie cocquyt
5063,"john steinbeck,thomas fensch"
5064,naomi nash
5065,dr joyce brothers
5066,patrick o'brian
5067,william h. keith
5068,"jane austen,anna quindlen"
5069,walter farley
5070,theresa monsour
5071,victor kelleher
5072,richard sherbaniuk
5073,pam houston
5074,karin cook
5075,"jack canfield,mark victor hansen"
5076,"eileen christelow,james cross giblin"
5077,"laura dower,jim steck"
5078,daniel goleman
5079,ken kesey
5080,harry harrison
5081,"anne mccaffrey,elizabeth ann scarborough"
5082,gwendolyn mitchell diaz
5083,jane haddam
5084,david spencer
5085,frances a. miller
5086,christopher stasheff
5087,"r. a. montgomery,paul granger"
5088,"agatha christie,charles osborne"
5089,"valerie harper,catherine whitney"
5090,janet e. lapp
5091,will steger
5092,james howe
5093,carrie fisher
5094,"mark victor hansen,robert g. allen"
5095,alicia mundy
5096,"douglas h. ubelaker,henry scammell"
5097,john h. davis
5098,may sarton
5099,claudia o'keefe
5100,patricia deane wigington
5101,stephen manes
5102,david quammen
5103,dick drew
5104,melanie rawn
5105,"anne mccaffrey,michael whelan"
5106,elizabeth ann scarborough
5107,sharon shinn
5108,michelle roehm
5109,cees nooteboom
5110,page smith
5111,marilyn diamond
5112,"g. cabrera infante,guillermo cabrena infante"
5113,brian l. weiss
5114,truddi chase
5115,josh koppel
5116,"frank conroy,thomas mohr"
5117,andreas eschbach
5118,"liaty pisani,linde birk"
5119,"jim crace,walter ahlers"
5120,robert hültner
5121,"barbara wood,verena c. harksen"
5122,jack finney
5123,"federica de cesco,federica de cesco"
5124,"federica de cesco,federica de cesco,federica deces"
5125,"david baldacci,uwe anton"
5126,judith hermann
5127,federica de cesco
5128,"isabel allende,svenja becker"
